source_system,source_id,master_id,tier,score,score_runner_up,score_margin,candidate_count,blocking_rule,evidence_json,veto_applied,veto_reason,needs_review,ruleset_version,decided_by,decided_at
crm_hubspot,HS-100308,54e0cdf8d6e2,S,,,,1,none,"{""domain_label"":""laboratorios690"",""name_norm"":""laboratorios escobar gomez""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100309,51a517c1a25b,S,,,,1,none,"{""domain_label"":""grupo486"",""name_norm"":""grupo beltran garza y bahena""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100310,7efd4b9f1c59,S,,,,1,none,"{""domain_label"":""carreon175"",""name_norm"":""carreon alonso y castellanos""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100311,c194e3bdfad5,S,,,,1,none,"{""domain_label"":""tovar971"",""name_norm"":""tovar a c""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100312,20e77f6284f1,S,,,,1,none,"{""domain_label"":""molina708"",""name_norm"":""molina""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100313,de3af92df17a,S,,,,1,none,"{""domain_label"":""carrion142"",""name_norm"":""carrion mejia y aparicio""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100314,935a1d29de57,S,,,,1,none,"{""domain_label"":""centenosando386"",""name_norm"":""centeno sandoval""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100315,48fddc0a1679,S,,,,1,none,"{""domain_label"":""almanza693"",""name_norm"":""almanza davila y sanches""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100316,b585e4ebcc98,S,,,,1,none,"{""domain_label"":""club306"",""name_norm"":""club de jesus verduzco""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100317,5ca575bf5963,S,,,,1,none,"{""domain_label"":""ocampo492"",""name_norm"":""ocampo y rocha s r l de c v""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100318,eab9d5094af3,S,,,,1,none,"{""domain_label"":""espinal125"",""name_norm"":""espinal de la rosa y guerra""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100319,32a352c90e42,S,,,,1,none,"{""domain_label"":""floreszapata298"",""name_norm"":""flores zapata""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100320,785078eeba1d,S,,,,1,none,"{""domain_label"":""corporacin491"",""name_norm"":""corporacin aguirre y jaime""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100321,c259030f0a56,S,,,,1,none,"{""domain_label"":""galindo112"",""name_norm"":""galindo s r l de c v""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100322,e8f392fbcfbd,S,,,,1,none,"{""domain_label"":""montezperes103"",""name_norm"":""montez peres""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100323,78fc9da31292,S,,,,1,none,"{""domain_label"":""olivares988"",""name_norm"":""olivares s c""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100324,14c82590fbd2,S,,,,1,none,"{""domain_label"":""proyectos205"",""name_norm"":""proyectos orozco rivera y abreu""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100325,00902f986641,S,,,,1,none,"{""domain_label"":""zayas588"",""name_norm"":""zayas guajardo y garcia""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100326,3b117610596f,S,,,,1,none,"{""domain_label"":""ortaestevez904"",""name_norm"":""orta estevez""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100327,3444de83dd85,S,,,,1,none,"{""domain_label"":""proyectos191"",""name_norm"":""proyectos guzman y quintero""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100328,b60f62d4c3c4,S,,,,1,none,"{""domain_label"":""arriagaarmen951"",""name_norm"":""arriaga armenta""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100329,8dfb642a97d7,S,,,,1,none,"{""domain_label"":""delgado911"",""name_norm"":""delgado""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100330,bfcbb37719b9,S,,,,1,none,"{""domain_label"":""terannegrete167"",""name_norm"":""teran negrete""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100331,5aabb4abe963,S,,,,1,none,"{""domain_label"":""corporacin346"",""name_norm"":""corporacin alcantar carranza""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100332,6e00c339a03e,S,,,,1,none,"{""domain_label"":""corporacin877"",""name_norm"":""corporacin quintanilla macias""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100333,838250379fa3,S,,,,1,none,"{""domain_label"":""colonpena686"",""name_norm"":""colon pena s c""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100334,d6e7796e9cfc,S,,,,1,none,"{""domain_label"":""grupo393"",""name_norm"":""grupo guzman de anda""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100335,c0e6f6e5493b,S,,,,1,none,"{""domain_label"":""laboratorios741"",""name_norm"":""laboratorios murillo y castaneda""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100336,6bca486a099d,S,,,,1,none,"{""domain_label"":""laureanoocas684"",""name_norm"":""laureano ocasio""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100337,e48d5b78a86a,S,,,,1,none,"{""domain_label"":""riveroortiz121"",""name_norm"":""rivero ortiz""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100338,e88a6a9945b0,S,,,,1,none,"{""domain_label"":""grupo157"",""name_norm"":""grupo vallejo arriaga y tejada""}",True,shared_domain_distinct_company,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100339,e37c074286d9,S,,,,1,none,"{""domain_label"":""zedillo846"",""name_norm"":""zedillo s c""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100340,0950a3eaca02,S,,,,1,none,"{""domain_label"":""pradocastill458"",""name_norm"":""prado castillo a c""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100341,f8ef2a0febfc,S,,,,1,none,"{""domain_label"":""urena925"",""name_norm"":""urena s r l de c v""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100342,29972f42dfdd,S,,,,1,none,"{""domain_label"":""ceja453"",""name_norm"":""ceja longoria y alonso""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100343,755809755e6a,S,,,,1,none,"{""domain_label"":""amaya829"",""name_norm"":""amaya cadena y prieto""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100344,16b237fd6c05,S,,,,1,none,"{""domain_label"":""caraballo573"",""name_norm"":""caraballo s r l de c v""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100345,eb11583a635e,S,,,,1,none,"{""domain_label"":""lebron224"",""name_norm"":""lebron vallejo y polanco""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100346,c95e7040378c,S,,,,1,none,"{""domain_label"":""grijalvarega62"",""name_norm"":""grijalva regalado""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100347,c488ec042e89,S,,,,1,none,"{""domain_label"":""proyectos747"",""name_norm"":""proyectos carranza ramon y olmos""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100348,0b0c556bec93,S,,,,1,none,"{""domain_label"":""zelaya385"",""name_norm"":""zelaya y marrero s r l de c v""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100349,237b3e09b789,S,,,,1,none,"{""domain_label"":""caban551"",""name_norm"":""caban olivarez y tamayo""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100350,d12b484f1480,S,,,,1,none,"{""domain_label"":""marinbernal306"",""name_norm"":""marin bernal""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100351,5ce69a34518d,S,,,,1,none,"{""domain_label"":""delgadillolo472"",""name_norm"":""delgadillo lopez""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100352,2f23ed120ca5,S,,,,1,none,"{""domain_label"":""estevez829"",""name_norm"":""estevez covarrubias y ramirez""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100353,7df9e48b2cc4,S,,,,1,none,"{""domain_label"":""proyectos69"",""name_norm"":""proyectos saldivar tejeda y de la torre""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100354,25de70f28a81,S,,,,1,none,"{""domain_label"":""proyectos759"",""name_norm"":""proyectos loera vergara y torres""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100355,c7c91bce755e,S,,,,1,none,"{""domain_label"":""betancourt516"",""name_norm"":""betancourt macias y teran""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100356,789c81ac0120,S,,,,1,none,"{""domain_label"":""jaquez613"",""name_norm"":""jaquez s a""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100357,1e79ff8dda47,S,,,,1,none,"{""domain_label"":""club424"",""name_norm"":""club vera pelayo""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100358,14e457b52fab,S,,,,1,none,"{""domain_label"":""zapatamoreno696"",""name_norm"":""zapata moreno""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100359,d0d1124d8f9a,S,,,,1,none,"{""domain_label"":""urrutia327"",""name_norm"":""urrutia y trejo""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100360,392bdeef86e1,S,,,,1,none,"{""domain_label"":""chaconflores485"",""name_norm"":""chacon flores s c""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100361,34932df15d7b,S,,,,1,none,"{""domain_label"":""despacho576"",""name_norm"":""despacho hernandez aponte""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100362,8a377898dd91,S,,,,1,none,"{""domain_label"":""grupo209"",""name_norm"":""grupo armas matias y cruz""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100363,b2bb026d825d,S,,,,1,none,"{""domain_label"":""mercadorolda742"",""name_norm"":""mercado roldan""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100364,de73c32fa777,S,,,,1,none,"{""domain_label"":""laboratorios41"",""name_norm"":""laboratorios mejia y bustos""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100365,93f094f73363,S,,,,1,none,"{""domain_label"":""avalos491"",""name_norm"":""avalos s c""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100366,95d506c2c301,S,,,,1,none,"{""domain_label"":""villarreal986"",""name_norm"":""villarreal y robles s r l de c v""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100367,7a2060655ae1,S,,,,1,none,"{""domain_label"":""maestas619"",""name_norm"":""maestas de la garza y aragon""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100368,82912c9a4458,S,,,,1,none,"{""domain_label"":""proyectos390"",""name_norm"":""proyectos soliz y trejo""}",True,shared_domain_distinct_company,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100369,4bf97be2706d,S,,,,1,none,"{""domain_label"":""angulo904"",""name_norm"":""angulo""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100370,c22a9a5e32c4,S,,,,1,none,"{""domain_label"":""industrias937"",""name_norm"":""industrias zamora vera""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100371,4140e64c6083,S,,,,1,none,"{""domain_label"":""laboratorios150"",""name_norm"":""laboratorios santacruz y elizondo""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100372,e43a3fafab38,S,,,,1,none,"{""domain_label"":""grupo157"",""name_norm"":""grupo casanova franco y jurado""}",True,shared_domain_distinct_company,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100373,6eabad2f9e44,S,,,,1,none,"{""domain_label"":""soria564"",""name_norm"":""soria y quiroz""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100374,8ee34a42dee7,S,,,,1,none,"{""domain_label"":""lira173"",""name_norm"":""lira y barrera""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100375,2f2fd459ddca,S,,,,1,none,"{""domain_label"":""grupo939"",""name_norm"":""grupo benavides henriquez""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100376,f189adcdf97f,S,,,,1,none,"{""domain_label"":""club423"",""name_norm"":""club marrero guzman y vela""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100377,664b9e778e26,S,,,,1,none,"{""domain_label"":""corporacin467"",""name_norm"":""corporacin fierro cardenas y galvan""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100378,6010a6c2645a,S,,,,1,none,"{""domain_label"":""proyectos500"",""name_norm"":""proyectos quezada fernandez""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100379,9f0aac78fb2f,S,,,,1,none,"{""domain_label"":""montoya740"",""name_norm"":""montoya cardona y villanueva""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100380,c6ddaadf8a3c,S,,,,1,none,"{""domain_label"":""mata110"",""name_norm"":""mata s c""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100381,4ad2695790da,S,,,,1,none,"{""domain_label"":""gurulejurado835"",""name_norm"":""gurule jurado""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100382,879a22cf656a,S,,,,1,none,"{""domain_label"":""batista579"",""name_norm"":""batista s c""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100383,e552d9325009,S,,,,1,none,"{""domain_label"":""garay879"",""name_norm"":""garay y garay s r l de c v""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100384,d81850081a01,S,,,,1,none,"{""domain_label"":""garzaarriaga58"",""name_norm"":""garza arriaga""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100385,190a2d8a76a2,S,,,,1,none,"{""domain_label"":""club804"",""name_norm"":""club zarate pena y gaona""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100386,c326e9fdf2b2,S,,,,1,none,"{""domain_label"":""ordonez217"",""name_norm"":""ordonez limon y arias""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100387,2856f6708652,S,,,,1,none,"{""domain_label"":""laboratorios578"",""name_norm"":""laboratorios herrera fuentes""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100388,af6b45260c23,S,,,,1,none,"{""domain_label"":""palomino602"",""name_norm"":""palomino y curiel""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100389,9382f00dc8c8,S,,,,1,none,"{""domain_label"":""segovia855"",""name_norm"":""segovia y esquivel""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100390,56cc5e17ca7e,S,,,,1,none,"{""domain_label"":""balderas144"",""name_norm"":""balderas galvan y espinal""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100391,67e350db2ed9,S,,,,1,none,"{""domain_label"":""rochaposada448"",""name_norm"":""rocha posada""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100392,7c99b8a3ebf7,S,,,,1,none,"{""domain_label"":""corporacin993"",""name_norm"":""corporacin merino orosco y jaimes""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100393,daa4aa7c8cad,S,,,,1,none,"{""domain_label"":""chavezcolon234"",""name_norm"":""chavez colon""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100394,ee1a76c497e4,S,,,,1,none,"{""domain_label"":""proyectos390"",""name_norm"":""proyectos baca y becerra""}",True,shared_domain_distinct_company,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100395,79adf7e6a753,S,,,,1,none,"{""domain_label"":""laboratorios158"",""name_norm"":""laboratorios olivares castro""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100396,a016ad959c90,S,,,,1,none,"{""domain_label"":""cedillode6"",""name_norm"":""cedillo de la torre""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100397,1e08214c6d84,S,,,,1,none,"{""domain_label"":""saldivarrang192"",""name_norm"":""saldivar rangel""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100398,9a0d4f0c47f7,S,,,,1,none,"{""domain_label"":""grupo92"",""name_norm"":""grupo armenta ledesma""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100399,338f32670f98,S,,,,1,none,"{""domain_label"":""chavarria13"",""name_norm"":""chavarria y santiago s a""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100400,30c2f0ba4f9f,S,,,,1,none,"{""domain_label"":""guevara586"",""name_norm"":""guevara""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100401,fa78e5fd572a,S,,,,1,none,"{""domain_label"":""corporacin275"",""name_norm"":""corporacin varela mesa y collazo""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100402,0b0baf334770,S,,,,1,none,"{""domain_label"":""floresreyes802"",""name_norm"":""flores reyes s r l de c v""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100403,e044425f0f1a,S,,,,1,none,"{""domain_label"":""heredia632"",""name_norm"":""heredia y avila s c""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100404,7a37e35fc015,S,,,,1,none,"{""domain_label"":""marquez390"",""name_norm"":""marquez adame y cepeda""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100405,295d85bd00ea,S,,,,1,none,"{""domain_label"":""industrias308"",""name_norm"":""industrias fajardo y patino""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100406,dfdbf0b4c7e0,S,,,,1,none,"{""domain_label"":""castro753"",""name_norm"":""castro collado y villalpando""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100407,02382e1b34e3,S,,,,1,none,"{""domain_label"":""marroquin837"",""name_norm"":""marroquin y mercado a c""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100408,9d663f9ec56a,S,,,,1,none,"{""domain_label"":""grupo185"",""name_norm"":""grupo quintanilla trejo y batista""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100409,f81f32be9b74,S,,,,1,none,"{""domain_label"":""rangel817"",""name_norm"":""rangel y alfaro""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100410,1cf6a4e18b6f,S,,,,1,none,"{""domain_label"":""laboratorios512"",""name_norm"":""laboratorios garrido quinonez""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100411,72c0afa9c950,S,,,,1,none,"{""domain_label"":""nunez76"",""name_norm"":""nunez laureano y casillas""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100412,a54889f58f60,S,,,,1,none,"{""domain_label"":""industrias38"",""name_norm"":""industrias robledo rivero""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100413,b6f7ec4c7c1a,S,,,,1,none,"{""domain_label"":""quirozaponte937"",""name_norm"":""quiroz aponte""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100414,a62f0320022a,S,,,,1,none,"{""domain_label"":""carmona663"",""name_norm"":""carmona y adame""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100415,8d5d932b0f9b,S,,,,1,none,"{""domain_label"":""paz989"",""name_norm"":""paz aguirre y velasquez""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100416,e102e7f3e17f,S,,,,1,none,"{""domain_label"":""club532"",""name_norm"":""club henriquez lara y aragon""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100417,f16517f6876a,S,,,,1,none,"{""domain_label"":""grupo603"",""name_norm"":""grupo macias canales y rolon""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100418,67da30b569af,S,,,,1,none,"{""domain_label"":""lunaburgos303"",""name_norm"":""luna burgos s r l de c v""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100419,c518f6a1dc57,S,,,,1,none,"{""domain_label"":""ruelas320"",""name_norm"":""ruelas s a""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100420,69901e51bc3c,S,,,,1,none,"{""domain_label"":""viera100"",""name_norm"":""viera s c""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100421,0014df720942,S,,,,1,none,"{""domain_label"":""club870"",""name_norm"":""club mascarenas moya""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100422,9ce98b1e53c8,S,,,,1,none,"{""domain_label"":""alonsoparede179"",""name_norm"":""alonso paredes s c""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100423,3d9c9189ef8b,S,,,,1,none,"{""domain_label"":""proyectos645"",""name_norm"":""proyectos leon salazar y noriega""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100424,9c3ead02df0b,S,,,,1,none,"{""domain_label"":""limon629"",""name_norm"":""limon y vanegas a c""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100425,58977cac09cc,S,,,,1,none,"{""domain_label"":""villareal286"",""name_norm"":""villareal mateo y griego""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100426,a1b6591a36c2,S,,,,1,none,"{""domain_label"":""villarreal202"",""name_norm"":""villarreal""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100427,c9cd0bb0cc08,S,,,,1,none,"{""domain_label"":""nieves321"",""name_norm"":""nieves""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100428,f6c34b74fdf2,S,,,,1,none,"{""domain_label"":""industrias866"",""name_norm"":""industrias delgadillo zapata""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100429,4deb4455b182,S,,,,1,none,"{""domain_label"":""industrias605"",""name_norm"":""industrias cazares navarro""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100430,de3394369082,S,,,,1,none,"{""domain_label"":""alonso711"",""name_norm"":""alonso banuelos y paredes""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100431,c87b1eef63b3,S,,,,1,none,"{""domain_label"":""marquezcoron434"",""name_norm"":""marquez coronado""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100432,da3f37a71944,S,,,,1,none,"{""domain_label"":""cavazosfigue171"",""name_norm"":""cavazos figueroa""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100433,8a1b676db0e4,S,,,,1,none,"{""domain_label"":""duarte55"",""name_norm"":""duarte guillen y gaona""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100434,b898e16bae56,S,,,,1,none,"{""domain_label"":""santillan518"",""name_norm"":""santillan y abreu""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100435,e622c23e2951,S,,,,1,none,"{""domain_label"":""corporacin172"",""name_norm"":""corporacin galindo nino""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100436,97081fd75d7e,S,,,,1,none,"{""domain_label"":""laboyaguilar282"",""name_norm"":""laboy aguilar""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100437,b71038723b34,S,,,,1,none,"{""domain_label"":""melendez792"",""name_norm"":""melendez""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100438,cce4e07ce38c,S,,,,1,none,"{""domain_label"":""aparicio794"",""name_norm"":""aparicio s r l de c v""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100439,1288cafbc1fe,S,,,,1,none,"{""domain_label"":""prieto224"",""name_norm"":""prieto alejandro y tamayo""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100440,f5dc072a79ed,S,,,,1,none,"{""domain_label"":""montoya896"",""name_norm"":""montoya s a""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100441,5945ffa79bf5,S,,,,1,none,"{""domain_label"":""grupo887"",""name_norm"":""grupo jaquez pulido y sanchez""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100442,25f129ce4fc4,S,,,,1,none,"{""domain_label"":""toro625"",""name_norm"":""toro paredes y montenegro""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100443,bad845ea6ecb,S,,,,1,none,"{""domain_label"":""corporacin825"",""name_norm"":""corporacin menendez castaneda""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100444,559a1afd0e44,S,,,,1,none,"{""domain_label"":""robles332"",""name_norm"":""robles""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100445,89c4b5ff4a9f,S,,,,1,none,"{""domain_label"":""bueno835"",""name_norm"":""bueno davila y saenz""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100446,1a38af8fa679,S,,,,1,none,"{""domain_label"":""despacho130"",""name_norm"":""despacho florez hernandes""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100447,dbb9781b47c5,S,,,,1,none,"{""domain_label"":""amaya403"",""name_norm"":""amaya y razo""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100448,538f62518bf7,S,,,,1,none,"{""domain_label"":""renteriamade463"",""name_norm"":""renteria madera""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100449,e96833e2c6bb,S,,,,1,none,"{""domain_label"":""escalante974"",""name_norm"":""escalante y aguilera a c""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100450,d23090c83713,S,,,,1,none,"{""domain_label"":""lerma681"",""name_norm"":""lerma juarez y bonilla""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100451,2c678f4bf9d9,S,,,,1,none,"{""domain_label"":""renteriacont845"",""name_norm"":""renteria contreras""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100452,a6444ea5d4ad,S,,,,1,none,"{""domain_label"":""corporacin592"",""name_norm"":""corporacin vanegas esparza y villalpando""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100453,8ab5e8824094,S,,,,1,none,"{""domain_label"":""madrid102"",""name_norm"":""madrid s a""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100454,00fe53692ca1,S,,,,1,none,"{""domain_label"":""despacho982"",""name_norm"":""despacho gamboa y espinoza""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100455,79cd2764ab4f,S,,,,1,none,"{""domain_label"":""proyectos896"",""name_norm"":""proyectos frias sanchez""}",False,,False,1.0.0,worky_engine,2024-08-31
crm_hubspot,HS-100456,0df07dc09d21,S,,,,1,none,"{""domain_label"":""verdugo926"",""name_norm"":""verdugo y esquibel s c""}",False,,False,1.0.0,worky_engine,2024-08-31
